주야,요일,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,사고피해정도,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
1,0,6,1,1,1,9,127.6144,34.7078,0,0,0,0,102,0,0
1,0,7,1,1,6,3,126.7699,36.8078,0,0,0,0,46,0,0
1,0,0,0,0,1,11,127.0176,37.3926,0,0,0,0,199,0,0
0,0,0,0,0,1,1,128.8393,35.2477,0,0,0,0,13,0,0
0,0,6,1,1,1,4,129.1156,35.5482,0,0,0,0,17,0,0
0,1,6,1,1,0,11,127.7737,36.1739,0,0,0,0,75,0,0
0,1,0,0,0,0,1,126.7596,37.7345,0,0,0,0,175,0,0
1,1,0,1,1,1,4,127.521,36.7142,0,0,0,0,83,0,0
1,1,0,0,0,4,1,126.6355,33.2961,0,0,0,0,62,0,0
0,1,0,0,0,0,2,126.9592,36.7576,0,0,0,0,53,0,0
0,2,6,1,1,0,4,129.1474,35.1588,0,0,0,0,1,0,0
0,2,0,1,1,0,8,128.1269,36.0951,0,0,0,0,76,0,0
1,2,0,0,0,4,1,129.255,35.532,0,0,0,0,17,0,0
1,2,0,1,2,2,5,126.9367,35.9393,0,0,0,0,125,0,0
0,3,2,0,0,1,6,127.0524,37.5284,0,0,0,0,89,0,0
0,3,2,0,0,0,3,126.8911,37.4145,0,0,0,0,151,0,0
1,3,0,0,0,5,1,127.0344,37.309,0,0,0,0,99,0,0
1,3,0,0,0,0,1,127.2265,37.5964,0,0,0,0,70,0,0
1,3,0,0,0,1,1,126.7764,34.9474,0,0,0,0,33,0,0
0,3,0,0,0,0,1,129.133,35.1589,0,0,0,0,45,0,0
0,3,0,0,0,0,3,126.9464,36.5751,0,0,0,0,19,0,0
1,4,7,1,2,1,9,126.8793,37.801,0,0,0,0,175,0,0
1,4,3,0,0,1,8,128.6663,36.4295,0,0,0,0,105,0,0
1,4,2,0,0,0,2,128.7005,36.6024,0,0,0,0,66,0,0
1,4,0,0,0,4,1,126.8952,37.4416,0,0,0,0,81,0,0
0,4,0,1,1,0,7,126.9641,35.9654,0,0,0,0,125,0,0
0,4,0,0,0,0,2,128.2825,35.9407,0,0,0,0,168,0,0
0,4,0,0,0,1,5,126.9402,36.0868,0,0,0,0,125,0,0
0,4,0,0,0,0,2,127.8894,36.2172,1,0,0,0,75,0,0
0,4,0,0,0,1,1,126.6712,35.7305,0,0,0,0,185,0,0
1,5,5,1,2,1,3,126.6424,34.9529,0,0,1,0,33,0,0
1,5,0,1,1,4,3,127.0133,37.6504,0,0,1,0,200,0,0
1,5,0,1,2,0,3,127.52,37.3384,0,0,1,0,22,0,0
1,5,0,0,0,2,2,127.1037,37.3325,2,0,1,0,51,0,0
0,5,6,1,1,0,4,128.6685,35.8767,0,0,1,0,26,0,0
1,6,0,0,0,4,2,128.5496,35.813,0,0,1,0,20,0,0
1,0,5,0,0,1,9,128.0194,34.8298,0,0,0,0,197,0,0
1,0,0,0,0,0,3,128.1219,35.7252,0,0,0,0,133,0,0
0,0,0,1,2,0,2,128.4466,35.6816,1,0,0,0,30,0,0
0,0,0,0,0,0,2,126.1836,33.3107,0,0,0,0,90,0,0
0,1,0,0,0,1,5,128.2347,37.6955,0,0,0,0,82,0,0
1,1,0,1,1,1,4,128.8097,35.8153,0,0,0,0,52,0,0
1,1,5,0,0,4,2,126.8161,35.9453,0,0,0,0,166,0,0
1,1,7,1,1,4,3,127.2762,36.5727,0,0,0,0,202,0,0
0,1,6,1,1,4,3,128.6142,36.8148,0,0,0,0,113,0,0
0,1,0,0,0,4,1,127.5941,37.2482,0,0,0,0,22,0,0
0,2,0,1,2,0,3,127.4865,36.6639,0,0,0,0,83,0,0
1,2,0,1,1,1,5,128.6379,35.2131,0,0,0,0,86,0,0
0,2,2,1,1,0,4,127.1236,36.4623,0,0,0,0,19,0,0
1,3,0,0,0,9,1,128.4908,37.0778,0,0,0,0,204,0,0
0,3,6,1,1,0,7,127.4936,36.6157,0,0,0,0,83,0,0
0,3,0,0,0,1,8,126.5679,36.9552,0,0,0,0,46,0,0
0,3,0,0,0,0,1,126.9633,36.0987,0,0,0,0,125,0,0
1,4,6,1,1,0,6,127.1083,37.3635,0,0,0,0,95,0,0
1,4,0,1,1,1,12,127.3353,38.0071,0,0,0,0,171,0,0
1,4,0,0,0,5,11,129.3876,35.9032,0,0,0,0,160,0,0
1,4,5,0,0,0,2,128.3188,36.0975,1,0,0,0,144,0,0
0,4,3,0,0,1,1,127.3945,35.5599,0,0,0,0,155,0,0
0,4,6,0,0,0,6,127.1025,37.3137,1,0,0,0,51,0,0
1,5,5,0,0,0,2,129.2538,35.8444,1,0,1,0,100,0,0
1,5,0,0,0,4,1,127.5985,34.8549,0,0,1,0,102,0,0
1,5,5,0,0,1,3,126.3268,33.4426,1,0,1,0,90,0,0
1,5,0,0,0,1,6,127.1542,36.994,1,0,1,0,23,0,0
0,6,0,1,1,0,3,126.4401,36.8195,1,0,1,0,69,0,0
1,6,0,0,0,0,1,126.967,37.382,0,0,1,0,151,0,0
1,6,5,0,0,0,3,127.7862,36.9051,0,0,1,0,179,0,0
0,6,0,0,0,0,3,127.2314,37.2306,0,0,1,0,51,0,0
1,0,6,1,2,0,4,126.6788,37.4034,0,0,0,0,35,0,0
1,0,6,1,1,1,3,128.8268,35.0987,1,0,0,0,206,0,0
1,0,6,1,1,0,6,126.973,37.5567,0,0,0,0,8,0,0
1,0,0,0,0,3,1,128.0363,37.2607,0,0,0,0,36,0,0
1,0,3,2,4,2,12,126.6419,37.4751,0,0,0,0,207,0,0
0,0,0,1,2,8,1,128.2324,36.1504,0,0,0,0,76,0,0
0,0,0,0,0,0,1,127.4658,37.7089,0,0,0,0,176,0,0
0,1,0,1,1,1,3,127.3921,37.1412,0,0,0,0,51,0,0
1,1,0,1,1,1,5,128.828,37.8771,0,0,0,0,194,0,0
1,1,0,0,0,1,1,128.0109,34.8805,0,0,0,0,197,0,0
1,1,0,1,1,1,4,127.2809,36.7288,0,0,0,0,63,0,0
0,1,5,0,0,0,3,128.5907,35.9006,0,0,0,0,112,0,0
0,1,0,0,0,0,1,128.7497,36.0856,0,0,0,0,5,0,0
0,1,6,1,1,4,2,129.3568,35.5705,0,0,0,0,158,0,0
0,2,0,0,0,4,1,126.7148,36.611,0,0,0,0,38,0,0
1,2,0,0,0,4,1,128.5497,35.8142,0,0,0,0,20,0,0
1,2,0,0,0,2,1,127.6409,36.2896,0,0,0,0,142,0,0
1,2,0,0,0,0,3,127.5862,37.7246,0,0,0,0,111,0,0
1,2,0,0,0,9,1,127.1758,34.5915,0,0,0,0,191,0,0
1,2,0,0,0,1,3,128.0738,36.4067,0,0,0,0,58,0,0
1,3,0,0,0,1,3,128.5812,35.9462,0,0,0,0,112,0,0
1,3,6,1,1,4,3,126.7222,37.4986,0,0,0,0,44,0,0
1,3,0,0,0,1,5,127.1502,37.2885,0,0,0,0,51,0,0
1,3,0,0,0,0,1,128.7555,35.6351,0,0,0,0,3,0,0
1,3,0,0,0,0,1,129.3181,37.0927,0,0,0,0,208,0,0
0,3,0,0,0,1,1,126.5432,35.2226,0,0,0,0,127,0,0
0,3,5,0,0,4,2,127.4389,37.0521,0,0,0,0,23,0,0
0,3,3,1,2,1,3,127.5951,34.9379,0,0,0,0,130,0,0
0,4,0,1,1,1,2,127.1339,37.668,1,0,0,0,70,0,0
1,4,0,0,0,4,1,126.9704,37.248,0,0,0,0,99,0,0
1,4,3,0,0,3,2,127.1037,37.3298,2,0,0,0,51,0,0
0,4,0,0,0,1,5,126.4897,36.784,0,0,0,0,69,0,0
0,5,0,0,0,4,1,126.7908,37.6464,0,0,1,0,40,0,0
1,5,0,0,0,2,3,126.7159,35.9461,0,0,1,0,166,0,0
1,5,0,0,0,0,8,126.5864,34.5595,0,0,1,0,119,0,0
1,5,0,0,0,0,4,129.1341,36.1094,0,0,1,0,160,0,0
0,5,0,0,0,2,12,126.7624,35.2918,0,0,1,0,146,0,0
0,5,0,1,1,0,2,129.3549,35.6021,1,0,1,0,158,0,0
0,6,0,0,0,4,1,127.0239,37.6069,0,0,1,0,167,0,0
0,6,0,0,0,1,1,126.8584,37.5291,0,0,1,0,140,0,0
0,6,0,0,0,0,3,128.8055,35.4068,0,0,1,0,177,0,0
1,6,0,1,2,0,2,128.6649,35.2376,0,0,1,0,86,0,0
1,6,0,0,0,4,1,127.2446,37.4642,0,0,1,0,9,0,0
1,6,7,1,1,0,4,127.2019,38.2526,0,0,1,0,184,0,0
0,6,6,0,0,2,4,126.8226,37.5392,0,0,1,0,140,0,0
0,0,6,1,1,0,4,126.7156,37.5169,0,0,0,0,44,0,0
1,0,6,1,1,4,3,128.0808,34.9433,0,0,0,0,57,0,0
1,0,0,0,0,8,1,126.3651,36.6044,0,0,0,0,169,0,0
1,0,7,1,1,7,2,126.7835,37.4878,0,0,0,0,65,0,0
1,0,5,0,0,0,8,127.3053,34.5054,0,0,0,0,191,0,0
1,0,5,0,0,0,3,129.4041,36.5264,1,0,0,0,54,0,0
0,1,2,0,0,0,12,126.9388,37.3834,0,0,0,0,151,0,0
0,1,5,0,0,4,2,127.1519,37.6397,0,0,0,0,70,0,0
0,1,6,1,1,1,6,128.1888,36.4199,0,0,0,0,58,0,0
1,1,0,0,0,1,1,128.5861,36.3046,0,0,0,0,105,0,0
1,1,0,1,1,1,4,126.9201,37.4874,0,0,0,0,188,0,0
1,1,5,0,0,1,11,128.8268,36.54,0,0,0,0,66,0,0
1,1,0,0,0,8,1,126.2404,36.8355,0,0,0,0,169,0,0
0,1,0,0,0,1,2,128.4057,36.9114,1,0,0,0,204,0,0
0,2,0,1,1,0,1,126.881,37.4294,0,0,0,0,81,0,0
1,2,0,1,2,2,1,126.9868,36.464,0,0,0,0,19,0,0
1,2,0,1,2,3,2,126.8807,35.0007,0,0,0,0,33,0,0
1,2,5,0,0,0,9,126.7216,34.3049,0,0,0,0,141,0,0
1,2,0,0,0,1,2,126.8162,37.437,0,0,0,0,73,0,0
0,2,0,0,0,9,1,127.2656,34.6094,0,0,0,0,191,0,0
0,3,0,1,1,0,1,126.4925,33.4939,0,0,0,0,90,0,0
0,3,0,0,0,0,3,128.3908,36.0568,0,0,0,0,21,0,0
1,3,6,1,1,3,3,127.122,34.4881,0,0,0,0,191,0,0
1,3,0,1,2,1,1,128.7494,37.4702,0,0,0,0,198,0,0
1,3,6,1,1,6,6,127.6616,36.0041,0,0,0,0,182,0,0
1,3,0,1,1,4,3,128.3125,35.9479,0,0,0,0,168,0,0
0,3,0,0,0,0,3,126.8699,37.3903,0,0,0,0,73,0,0
0,4,0,0,0,1,11,127.2408,37.4856,0,0,0,0,67,0,0
1,4,6,1,1,0,3,126.707,37.3164,0,0,0,0,73,0,0
1,4,0,1,2,3,1,127.9202,35.069,0,0,0,0,57,0,0
1,4,3,0,0,0,3,126.6839,34.9754,1,0,0,0,33,0,0
1,4,0,0,0,0,1,128.3461,37.7421,0,0,0,0,82,0,0
1,4,7,1,1,0,5,127.8883,37.6893,0,0,0,0,82,0,0
0,4,3,0,0,1,4,126.8474,37.5493,0,0,0,0,43,0,0
0,4,0,0,0,7,2,127.1453,36.8319,0,0,0,0,63,0,0
0,4,0,1,1,0,4,128.1483,35.1703,0,0,0,0,42,0,0
0,4,0,0,0,0,2,127.3961,37.2735,1,0,0,0,41,0,0
0,5,0,0,0,0,5,127.4771,36.8494,0,0,1,0,60,0,0
1,5,7,1,1,0,2,127.1737,35.9371,1,0,1,0,28,0,0
1,5,5,0,0,0,3,128.1214,35.6535,1,0,1,0,133,0,0
1,5,0,0,0,0,9,128.5472,36.0233,1,0,1,0,21,0,0
1,5,2,0,0,0,5,127.0689,37.8353,0,0,1,0,59,0,0
1,6,6,1,1,4,6,127.1432,36.82,0,0,1,0,63,0,0
1,6,0,1,2,0,4,126.792,37.8839,0,0,1,0,175,0,0
1,6,0,0,0,0,2,127.6117,37.2045,0,0,1,0,22,0,0
1,6,0,1,2,4,1,127.067,36.214,0,0,1,0,61,0,0
1,6,0,0,0,1,1,127.1106,36.2096,0,0,1,0,61,0,0
0,6,6,1,1,6,2,128.1175,35.1799,0,0,1,0,42,0,0
0,6,0,0,0,0,4,129.0082,35.2345,0,0,1,0,118,0,0
0,6,0,0,0,4,1,128.4899,35.3643,0,0,1,0,117,0,0
0,0,0,1,1,0,1,128.612,35.9954,0,0,0,0,26,0,0
1,0,0,0,0,1,2,126.6868,37.5701,0,0,0,0,97,0,0
1,0,0,0,0,0,4,129.3172,35.5531,0,0,0,0,205,0,0
1,0,0,0,0,7,3,128.008,34.8293,0,0,0,0,197,0,0
1,0,5,0,0,0,6,127.5207,37.1253,0,0,0,0,41,0,0
0,0,0,0,0,0,1,128.8873,36.5463,0,0,0,0,66,0,0
0,0,0,0,0,5,1,126.6805,36.9432,0,0,0,0,46,0,0
1,1,6,1,1,0,3,127.9182,35.6819,0,0,0,0,154,0,0
1,1,0,0,0,0,3,126.8605,36.307,0,0,0,0,129,0,0
1,1,0,0,0,4,1,129.1734,35.7484,0,0,0,0,100,0,0
1,1,0,1,2,0,4,128.4792,35.5392,0,0,0,0,211,0,0
1,1,5,0,0,1,9,126.9302,34.4929,0,0,0,0,56,0,0
1,1,0,1,1,0,1,127.3187,34.5085,0,0,0,0,191,0,0
1,1,0,0,0,1,1,126.3169,34.641,0,0,0,0,119,0,0
1,1,6,1,1,0,2,129.3719,36.029,1,0,0,0,160,0,0
1,1,0,0,0,8,1,127.1343,37.0711,0,0,0,0,23,0,0
1,2,0,0,0,4,9,129.1215,35.2083,0,0,0,0,1,0,0
0,2,2,0,0,0,4,128.7792,37.25,0,0,0,0,198,0,0
0,3,0,0,0,0,1,127.2506,37.5433,0,0,0,0,70,0,0
1,3,0,1,1,1,4,127.4997,36.1024,0,0,0,0,68,0,0
1,3,6,1,1,1,3,126.8873,33.5082,0,0,0,0,90,0,0
1,3,0,0,0,4,1,127.4343,36.9566,0,0,0,0,60,0,0
1,3,2,1,1,0,2,128.7693,35.3692,1,0,0,0,177,0,0
1,3,7,1,1,8,3,126.3274,34.6666,0,0,0,0,119,0,0
1,3,0,1,2,4,3,126.8288,37.7002,0,0,0,0,40,0,0
0,3,2,2,4,1,1,128.4118,38.2189,0,0,0,0,124,0,0
0,4,0,1,1,0,2,126.7359,37.3472,0,0,0,0,73,0,0
0,4,5,0,0,0,3,128.2183,36.4162,0,0,0,0,58,0,0
0,4,3,0,0,1,3,126.8216,37.5235,0,0,0,0,65,0,0
1,4,0,0,0,4,9,126.9799,35.9679,0,0,0,0,125,0,0
1,4,6,1,1,4,2,129.4021,35.9759,0,0,0,0,160,0,0
1,4,6,1,3,0,5,127.3944,36.3629,0,0,0,0,4,0,0
1,4,0,0,0,0,1,129.1472,35.8189,1,0,0,0,100,0,0
0,4,0,1,1,4,3,127.9495,37.3868,0,0,0,0,36,0,0
0,4,0,0,0,1,6,127.3445,34.808,0,0,0,0,191,0,0
0,5,0,0,0,4,1,127.0628,37.5426,0,0,1,0,84,0,0
1,5,0,0,0,5,1,129.4119,36.4736,0,0,1,0,54,0,0
1,5,0,0,0,0,1,127.2716,37.652,0,0,1,0,70,0,0
0,5,0,0,0,2,4,127.2726,36.5449,0,0,1,0,202,0,0
0,5,0,0,0,0,1,126.837,33.3296,0,0,1,0,62,0,0
0,6,0,0,0,2,1,126.9172,37.5184,1,0,1,0,150,0,0
0,6,0,1,2,0,1,127.8826,36.9922,0,0,1,0,6,0,0
1,6,0,0,0,1,8,126.5325,35.2378,0,0,1,0,127,0,0
1,6,6,1,3,0,5,127.5034,36.6062,0,0,1,0,83,0,0
0,6,0,0,0,4,1,127.4358,35.7986,0,0,1,0,192,0,0
1,0,0,1,1,4,2,126.6068,33.5234,0,0,0,0,90,0,0
1,0,0,0,0,1,3,126.6031,36.841,0,0,0,0,46,0,0
1,0,0,2,4,9,1,127.9024,37.0027,0,0,0,0,6,0,0
1,0,7,1,1,1,2,128.7796,35.4074,1,0,0,0,177,0,0
1,1,6,1,1,7,2,126.7707,37.4954,0,0,0,0,65,0,0
1,1,0,0,0,1,1,127.6406,34.9892,0,0,0,0,130,0,0
1,2,0,1,1,0,6,126.6859,37.4954,1,0,0,0,97,0,0
1,2,0,0,0,1,12,128.6577,35.9571,0,0,0,0,26,0,0
1,2,0,0,0,1,3,126.699,37.4688,0,0,0,0,44,0,0
0,3,0,0,0,0,1,127.9796,37.7602,0,0,0,0,82,0,0
0,3,0,0,0,4,1,126.9652,37.2735,0,0,0,0,99,0,0
1,3,0,0,0,0,1,126.2879,35.1267,0,0,0,0,101,0,0
1,3,0,0,0,4,3,128.6504,36.1063,0,0,0,0,170,0,0
1,3,6,1,1,0,3,126.6321,37.4653,1,0,0,0,72,0,0
0,3,0,0,0,0,1,128.6857,36.5589,0,0,0,0,66,0,0
1,4,0,1,1,7,2,127.4524,37.2774,0,0,0,0,41,0,0
1,4,3,0,0,1,3,127.5538,34.9248,1,0,0,0,27,0,0
1,4,7,1,1,4,2,127.4424,36.9894,0,0,0,0,60,0,0
0,4,0,1,1,1,1,125.7011,37.6597,0,0,0,0,186,0,0
0,4,3,0,0,1,2,127.0914,37.4094,1,0,0,0,95,0,0
0,5,0,0,0,1,3,128.6681,35.8492,0,0,1,0,37,0,0
1,5,0,0,0,0,1,127.4201,36.6017,0,0,1,0,83,0,0
1,5,0,0,0,0,8,127.675,35.931,0,0,1,0,182,0,0
1,5,0,1,2,4,2,128.6779,36.5748,0,0,1,0,66,0,0
0,5,5,0,0,0,3,127.7832,37.1016,1,0,1,0,6,0,0
0,6,0,0,0,0,1,128.3597,36.1264,0,0,1,0,144,0,0
0,6,5,0,0,0,2,126.3216,34.4992,1,0,1,0,71,0,0
0,6,6,1,1,4,2,128.9566,35.0675,0,0,1,0,25,0,0
1,6,0,0,0,4,1,127.9283,37.7652,0,0,1,0,82,0,0
0,6,0,0,0,0,4,127.0849,35.8889,0,0,1,0,11,0,0
0,6,0,0,0,9,1,128.861,36.6765,0,0,1,0,66,0,0
0,0,0,2,4,4,9,127.9469,36.9645,0,0,0,0,6,0,0
1,0,0,0,0,1,4,126.2719,37.8087,0,0,0,0,92,0,0
1,0,0,0,0,9,1,128.1046,37.5186,0,0,0,0,31,0,0
1,0,0,0,0,0,1,127.4097,36.6245,0,0,0,0,83,0,0
1,0,3,0,0,4,3,126.9554,37.0397,0,0,0,0,14,0,0
1,0,0,0,0,1,1,129.4291,35.7542,0,0,0,0,100,0,0
1,0,0,0,0,0,2,129.2056,35.4571,0,0,0,0,17,0,0
1,0,0,0,0,4,1,127.6503,37.1188,0,0,0,0,110,0,0
1,0,0,0,0,9,1,126.5731,36.5421,0,0,0,0,38,0,0
1,0,2,1,1,1,8,126.4998,35.2274,0,0,0,0,127,0,0
0,1,0,0,0,0,3,127.3837,36.6252,0,0,0,0,83,0,0
1,1,7,1,1,6,2,126.7942,35.8182,0,0,0,0,34,0,0
1,1,5,1,1,4,9,127.8044,36.4338,0,0,0,0,32,0,0
1,1,6,1,1,0,2,126.9464,36.9407,0,0,0,0,14,0,0
1,1,6,1,1,7,3,126.7242,35.9779,0,0,0,0,166,0,0
1,2,0,0,0,4,1,128.6832,36.1568,0,0,0,0,170,0,0
1,2,0,0,0,9,1,129.0968,36.1994,0,0,0,0,160,0,0
0,2,7,1,1,0,4,127.2056,37.5452,0,0,0,0,67,0,0
0,2,6,1,1,4,2,127.364,36.3542,0,0,0,0,4,0,0
0,2,0,0,0,0,2,126.7672,35.9882,0,0,0,0,166,0,0
0,3,0,0,0,0,4,128.634,35.915,0,0,0,0,26,0,0
1,3,5,0,0,0,3,127.594,37.6862,1,0,0,0,82,0,0
1,3,0,0,0,9,1,128.8065,35.7348,0,0,0,0,3,0,0
1,3,0,0,0,0,4,126.9407,37.5911,0,0,0,0,195,0,0
1,3,0,1,1,1,9,127.4601,38.2619,0,0,0,0,184,0,0
1,3,0,0,0,0,1,127.0711,36.1887,0,0,0,0,61,0,0
1,3,6,1,3,3,5,126.7381,35.9857,0,0,0,0,166,0,0
0,3,0,0,0,0,8,126.8944,35.823,0,0,0,0,34,0,0
0,4,0,0,0,4,1,127.4244,36.6462,0,0,0,0,83,0,0
1,4,0,1,2,7,1,127.9571,37.3411,0,0,0,0,36,0,0
1,4,0,0,0,4,2,129.0233,36.2599,0,0,0,0,203,0,0
1,4,0,0,0,1,1,126.9991,36.7844,0,0,0,0,53,0,0
1,4,0,0,0,7,1,126.2881,36.7613,0,0,0,0,169,0,0
0,5,2,1,2,0,3,126.8331,37.5151,0,0,1,0,140,0,0
0,5,0,0,0,4,2,126.9292,37.3946,0,0,1,0,151,0,0
1,5,0,1,1,1,3,129.3704,36.397,0,0,1,0,54,0,0
1,5,0,0,0,3,5,128.9193,35.1829,0,0,1,0,206,0,0
1,5,0,0,0,4,1,127.6367,35.5294,0,0,1,0,108,0,0
1,5,5,0,0,0,2,126.5893,37.5695,1,0,1,0,97,0,0
1,5,0,1,2,1,3,127.3595,37.1705,0,0,1,0,51,0,0
0,6,0,0,0,0,1,128.6273,35.2173,0,0,1,0,86,0,0
0,6,0,0,0,1,8,127.1902,34.55,0,0,1,0,191,0,0
1,6,0,1,2,9,1,126.7035,34.9057,0,0,1,0,16,0,0
1,6,0,1,1,0,5,127.1294,37.5396,0,0,1,0,91,0,0
1,6,2,1,1,0,4,127.2949,35.3642,0,0,1,0,193,0,0
1,6,0,1,3,4,2,128.7077,35.8662,0,0,1,0,26,0,0
0,6,0,2,4,0,2,126.7234,34.7901,1,0,1,0,16,0,0
0,6,0,0,0,8,1,126.8361,37.3083,0,0,1,0,2,0,0
0,6,0,0,0,4,1,128.6031,35.2112,0,0,1,0,86,0,0
0,0,5,0,0,0,2,126.2785,34.4579,1,0,1,0,71,0,0
0,0,2,0,0,0,2,126.7946,37.5845,0,0,1,0,47,0,0
0,0,0,0,0,4,1,127.1706,37.4113,0,0,1,0,95,0,0
1,0,7,1,1,1,4,128.816,35.9968,0,0,1,0,5,0,0
0,0,0,0,0,0,1,126.6936,34.9843,0,0,1,0,33,0,0
0,1,0,0,0,4,1,127.1199,37.6006,0,0,0,0,165,0,0
1,1,0,0,0,1,1,126.7622,35.793,0,0,0,0,185,0,0
1,1,0,1,1,0,3,126.7181,37.5771,0,0,0,0,7,0,0
1,1,5,0,0,0,2,126.8959,37.5666,1,0,0,0,159,0,0
1,1,0,1,1,1,1,128.6855,35.8513,0,0,0,0,37,0,0
1,1,0,1,2,9,3,126.7779,35.9487,0,0,0,0,166,0,0
1,1,2,0,0,0,2,128.3173,36.2651,0,0,0,0,144,0,0
1,1,0,0,0,7,3,126.968,37.5749,0,0,0,0,116,0,0
1,1,6,1,1,0,9,128.4724,35.3941,0,0,0,0,211,0,0
1,1,0,0,0,0,7,126.4394,37.7716,0,0,0,0,92,0,0
1,1,0,1,1,6,2,127.044,37.5516,0,0,0,0,84,0,0
1,1,2,0,0,0,5,126.7267,37.5944,0,0,0,0,47,0,0
1,1,6,1,1,6,2,127.0507,37.9049,0,0,0,0,94,0,0
0,2,0,0,0,4,11,126.8985,37.6827,0,0,0,0,40,0,0
0,2,0,0,0,1,3,127.1889,36.9266,0,0,0,0,63,0,0
1,2,0,1,1,0,5,127.1517,37.8195,0,0,0,0,171,0,0
0,2,3,0,0,1,2,127.4801,36.3453,0,0,0,0,80,0,0
0,3,0,0,0,0,3,127.4973,34.9922,0,0,0,0,27,0,0
1,3,0,0,0,0,1,129.1089,35.1061,0,0,0,0,180,0,0
1,3,5,2,4,0,2,128.2156,38.1588,0,0,0,0,124,0,0
1,3,0,0,0,2,5,127.3737,35.4136,0,0,0,0,193,0,0
0,3,0,0,0,0,3,127.4206,36.625,0,0,0,0,83,0,0
1,4,0,0,0,0,1,127.4711,36.4355,0,0,0,0,77,0,0
1,4,6,1,2,6,3,126.7023,34.7998,0,0,0,0,16,0,0
1,4,6,1,1,6,2,126.9334,36.9829,0,0,0,0,14,0,0
1,4,5,0,0,1,7,127.6516,36.0141,0,0,0,0,182,0,0
0,4,0,0,0,0,3,127.7642,35.5325,1,0,0,0,108,0,0
0,5,0,0,0,4,3,129.1068,35.574,0,0,1,0,17,0,0
1,5,2,1,2,0,4,127.0944,36.1915,0,0,1,0,61,0,0
1,5,0,0,0,9,1,127.8982,36.1441,0,0,1,0,75,0,0
1,5,7,1,3,1,5,126.6755,37.5858,0,0,1,0,97,0,0
1,5,5,1,1,0,11,126.8195,35.8539,0,0,1,0,34,0,0
1,5,0,0,0,7,2,126.8428,36.5172,0,0,1,0,174,0,0
1,5,0,0,0,0,1,127.6869,36.5999,0,0,1,0,83,0,0
1,5,0,0,0,4,1,126.8506,36.6075,0,0,1,0,187,0,0
0,5,0,0,0,1,1,126.3642,36.6074,0,0,1,0,169,0,0
0,5,0,0,0,0,7,129.1185,35.8417,0,0,1,0,100,0,0
0,6,0,0,0,4,1,129.1115,35.1701,0,0,1,0,45,0,0
1,6,0,0,0,4,1,128.9778,35.0974,0,0,1,0,25,0,0
1,6,5,0,0,7,4,126.7859,35.4752,0,0,1,0,12,0,0
1,6,0,0,0,0,2,128.7256,36.4591,1,0,1,0,105,0,0
1,6,0,0,0,0,1,127.0351,35.166,0,0,1,0,181,0,0
0,6,0,0,0,8,4,127.5867,36.5834,0,0,1,0,83,0,0
1,0,0,1,1,0,1,127.4302,36.8388,0,0,0,0,60,0,0
1,0,6,1,1,4,2,127.7216,36.4894,0,0,0,0,32,0,0
1,0,0,0,0,1,8,127.3949,36.8283,0,0,0,0,60,0,0
1,0,3,0,0,6,2,127.2262,37.9326,0,0,0,0,171,0,0
1,0,2,0,0,4,2,129.3661,35.6294,0,0,0,0,158,0,0
1,0,0,0,0,0,3,127.5195,36.676,0,0,0,0,83,0,0
0,0,0,0,0,1,4,127.5324,37.3074,0,0,0,0,41,0,0
0,0,0,0,0,1,8,127.4794,35.2112,0,0,0,0,161,0,0
0,0,2,1,1,0,4,126.9565,37.2751,0,0,0,0,99,0,0
0,0,0,1,1,4,1,126.7622,34.7077,0,0,0,0,121,0,0
0,1,5,0,0,6,2,127.1142,37.4912,0,0,0,0,156,0,0
1,1,6,1,1,4,2,127.1066,37.5155,0,0,0,0,156,0,0
1,1,6,0,0,2,5,126.8386,37.5373,0,0,0,0,43,0,0
0,2,0,0,0,0,1,129.0789,35.2114,0,0,0,0,216,0,0
0,2,0,0,0,4,1,127.0127,35.8748,0,0,0,0,11,0,0
1,2,6,1,3,3,5,129.363,36.0163,0,0,0,0,160,0,0
1,2,0,0,0,4,4,126.9288,33.4679,0,0,0,0,62,0,0
1,2,5,1,2,0,11,126.3308,35.0905,0,0,0,0,101,0,0
1,2,0,1,3,7,6,127.6055,34.9763,0,0,0,0,130,0,0
1,2,0,0,0,1,3,127.6336,37.4802,0,0,0,0,48,0,0
0,2,7,1,1,1,3,126.7627,35.1996,0,0,0,0,135,0,0
0,2,6,1,1,2,6,126.6647,37.3859,2,0,0,0,35,0,0
0,2,0,0,0,0,1,127.2156,35.2345,0,0,0,0,147,0,0
0,2,7,1,1,4,6,126.7076,37.343,0,0,0,0,73,0,0
0,3,0,0,0,0,1,127.8541,35.7128,0,0,0,0,154,0,0
0,3,0,0,0,1,1,126.8833,37.2504,0,0,0,0,50,0,0
0,3,0,0,0,1,3,128.3156,36.3085,0,0,0,0,144,0,0
1,3,0,1,2,0,3,127.0975,37.5163,0,0,0,0,156,0,0
1,3,0,0,0,9,1,127.6892,35.1219,0,0,0,0,130,0,0
0,3,0,1,1,4,3,126.9269,34.6782,0,0,0,0,56,0,0
0,4,0,0,0,0,2,127.0313,37.2127,0,0,0,0,50,0,0
1,4,5,2,4,4,3,126.7605,35.7192,0,0,0,0,185,0,0
